시설번호,지역코드,시설일련번호,시도명,시군구명,수용시설명,법정동코드,행정동코드,상세주소,시설면적,경도,위도,X좌표,Y좌표
764,1120000000,3,서울특별시,성동구,무학초등학교 운동장,1120010200,1120052000,서울특별시 성동구 무학봉15길 21(하왕십리동),3791,127.029957,37.562729,202646.7534,551466.6944
765,1153000000,2,서울특별시,구로구,개봉중학교 운동장,1153010700,1153074000,서울특별시 구로구 고척로21나길 68(개봉동),3190,126.842059,37.502475,186034.4468,544790.4839
766,1153000000,18,서울특별시,구로구,영서중학교 운동장,1153010200,1153054000,서울특별시 구로구 도림로20길 35(구로동),6415,126.894375,37.488908,190658.6949,543278.3235
767,1156000000,21,서울특별시,영등포구,대영초등학교 운동장,1156013200,1156067000,서울특별시 영등포구 신길로23길 43(신길동),2758.3,126.905461,37.50234,191640.5764,544768.0763
768,1132000000,9,서울특별시,도봉구,창도초등학교 운동장,1132010600,1132069000,서울특별시 도봉구 방학로 32-28 (방학동),7676,127.049196,37.663726,204340.6407,562677.0014
769,1132000000,14,서울특별시,도봉구,신방학중학교 운동장,1132010600,1132071000,서울특별시 도봉구 시루봉로 156(방학동),676,127.029363,37.663869,202590.7312,562692.1104
770,1132000000,15,서울특별시,도봉구,창동고등학교 운동장,1132010700,1132051100,서울특별시 도봉구 노해로62길 7(창동),183,127.038602,37.650481,203406.569,561206.4966
771,1150000000,111,서울특별시,강서구,등명중학교 운동장,1150010200,1150053500,서울특별시 강서구 공항대로39길 39(등촌동),4099,126.843167,37.559645,186143.0154,551135.5694
772,1150000000,112,서울특별시,강서구,등촌고등학교 운동장,1150010200,1150053500,서울특별시 강서구 공항대로39길 115(등촌동),3104,126.844418,37.56255,186254.0974,551457.8283
773,1174000000,23,서울특별시,강동구,천동초등학교 운동장,1174010500,1174068500,서울특별시 강동구 성안로 200(길동),1567,127.13753,37.540505,212154.6221,549008.5213
774,1150000000,113,서울특별시,강서구,마포고등학교 운동장,1150010200,1150053500,서울특별시 강서구 화곡로 403(등촌동),6399,126.852859,37.558955,186999.1851,551057.5422
775,1150000000,115,서울특별시,강서구,노을공원,1150010300,1150054000,서울특별시 강서구 화곡동 105-194,999,126.843943,37.539841,186207.9083,548937.4411
776,1150000000,11,서울특별시,강서구,월정초등학교운동장,1150010300,1150054000,서울특별시 강서구 월정로 176(화곡동),3336,126.836305,37.534433,185531.8687,548338.3422
777,1132000000,3,서울특별시,도봉구,백운중학교 운동장,1132010500,1132067000,서울특별시 도봉구 도봉로129길 50(쌍문동),183,127.035921,37.655844,203169.7213,561801.614
778,1138000000,3,서울특별시,은평구,은명초등학교 운동장,1138010700,1138058000,서울특별시 은평구 은평로4길 21-9 (응암동),1920,126.918606,37.597325,192812.0933,555309.1179
779,1174000000,21,서울특별시,강동구,동신중학교 운동장,1174010900,1174062000,서울특별시 강동구 진황도로 72(천호동),1500,127.133986,37.536465,211842.0004,548559.7091
780,1162000000,8,서울특별시,관악구,난우초등학교 운동장,1162010200,1162076500,서울특별시 관악구 난우길 40(신림동),6345,126.917753,37.476825,192724.9949,541935.1688
781,1156000000,14,서울특별시,영등포구,관악고등학교 운동장,1156012600,1156061000,서울특별시 영등포구 영등포로6길 26(양평동2가),18480,126.882984,37.52134,189655.7291,546879.0121
782,1132000000,21,서울특별시,도봉구,자운고등학교 운동장,1132010700,1132051400,서울특별시 도봉구 노해로69길 150(창동),1466,127.050271,37.658842,204435.8364,562134.9942
783,1138000000,10,서울특별시,은평구,연광초등학교 운동장,1138010300,1138052000,서울특별시 은평구 연서로35길 37(불광동),3390,126.923861,37.62365,193278.4644,558230.5234
784,1138000000,17,서울특별시,은평구,역촌초등학교 운동장,1138010800,1138062500,서울특별시 은평구 은평로3길 25(역촌동),12722,126.914408,37.601629,192441.7402,555787.172
785,1159000000,9,서울특별시,동작구,상도초등학교 운동장,1159010200,1159056000,서울특별시 동작구 성대로21길 62(상도동),1451,126.937398,37.499492,194464.3626,544449.5893
786,1156000000,13,서울특별시,영등포구,문래중학교 운동장,1156012400,1156060500,서울특별시 영등포구 선유서로13길 6(문래동6가),2257.9,126.884215,37.520125,189764.3958,546744.0591
787,1141000000,7,서울특별시,서대문구,한성중고등학교 운동장,1141011000,1141055500,서울특별시 서대문구 북아현동 170-1,12625,126.954548,37.560388,195984.1516,551207.4043
788,1159000000,2,서울특별시,동작구,노량진초등학교 운동장,1159010100,1159051000,서울특별시 동작구 장승배기로 160(노량진동),2700,126.940621,37.511295,194750.1909,545759.4274
789,1159000000,6,서울특별시,동작구,신상도초등학교 운동장,1159010200,1159054000,서울특별시 동작구 장승배기로 14(상도동),2595,126.943785,37.499926,195029.1387,544497.398
790,1159000000,7,서울특별시,동작구,강현중학교운동장,1159010200,1159055000,서울특별시 동작구 상도로13라길 22(상도동),3215,126.931425,37.5031,193936.4739,544850.4395
791,1159000000,22,서울특별시,동작구,문창중학교 운동장,1159010900,1159068000,서울특별시 동작구 여의대방로22나길 40(신대방동),3160,126.921651,37.495749,193071.59,544035.1658
1022,1150000000,25,서울특별시,강서구,발산초등학교운동장,1150010600,1150061100,서울특별시 강서구 내발산동 408,9714,126.831072,37.549697,185072.3895,550033.3107
1023,1153000000,21,서울특별시,구로구,덕의초등학교 운동장,1153010600,1153073000,서울특별시 구로구 고척로 213(고척동),3372,126.856709,37.506011,187330.412,545180.919
1024,1150000000,27,서울특별시,강서구,개화초등학교운동장,1150010900,1150063000,서울특별시 강서구 양천로 11(방화동),2380,126.804591,37.573443,182737.7858,552673.3917
1025,1153000000,22,서울특별시,구로구,경인중학교 운동장,1153010700,1153074000,서울특별시 구로구 경인로 301(개봉동),4530,126.854248,37.498119,187111.5221,544305.2988
1026,1150000000,29,서울특별시,강서구,치현초등학교운동장,1150010900,1150062000,서울특별시 강서구 방화동 833,3381,126.814572,37.575617,183619.9508,552912.8028
1027,1150000000,30,서울특별시,강서구,삼정초등학교운동장,1150010900,1150062000,서울특별시 강서구 방화동 798,5660,126.810246,37.57996,183238.7828,553395.6077
1028,1150000000,31,서울특별시,강서구,삼정중학교운동장,1150010900,1150062000,서울특별시 강서구 방화동 856,6230,126.810746,37.581225,183283.3016,553535.9833
1029,1153000000,24,서울특별시,구로구,개웅중학교 운동장,1153010700,1153076000,서울특별시 구로구 개봉로11길 81(개봉동),1587,126.851218,37.487229,186841.6717,543097.0898
1030,1150000000,32,서울특별시,강서구,방원중학교운동장,1150010900,1150062000,서울특별시 강서구 방화동 808,4889,126.808814,37.575758,183111.3676,552929.533
1031,1153000000,25,서울특별시,구로구,덕일전자공업고등학교  운동장,1153010800,1153078000,서울특별시 구로구 서해안로21길 5-12 (오류동),1926,126.83726,37.490266,185607.7555,543436.2701
1032,1132000000,6,서울특별시,도봉구,동북초등학교 운동장,1132010500,1132068100,서울특별시 도봉구 시루봉로 53(쌍문동),7545,127.026266,37.65509,202317.802,561717.6085
1033,1132000000,24,서울특별시,도봉구,북서울중학교 운동장,1132010800,1132052100,서울특별시 도봉구 도봉로169가길 33(도봉동),3204,127.043072,37.681102,203799.4864,564605.2987
1034,1138000000,5,서울특별시,은평구,진관중학교 운동장,1138011400,1138069000,서울특별시 은평구 진관4로 36(진관동),1960,126.926155,37.643896,193482.7678,560477.5226
1035,1138000000,18,서울특별시,은평구,덕산중학교 운동장,1138010900,1138063100,서울특별시 은평구 가좌로 400(신사동),3411,126.90416,37.601664,191536.8147,555791.9601
1036,1174000000,19,서울특별시,강동구,서울컨벤션고등학교 운동장,1174010200,1174056000,서울특별시 강동구 동남로 964(고덕동),300,127.157622,37.559391,213926.7928,551107.5043
1037,1153000000,23,서울특별시,구로구,개명초등학교 운동장,1153010700,1153076000,서울특별시 구로구 개봉로1다길 16-9 (개봉동),1457,126.851089,37.482814,186829.4311,542607.1554
1038,1111000000,4,서울특별시,종로구,대신고등학교 운동장,1111018100,1111058000,서울특별시 종로구 사직로 11(행촌동),4424,126.961835,37.573044,196628.5616,552611.7689
1039,1117000000,8,서울특별시,용산구,보성여자고등학교 운동장,1117010200,1117052000,서울특별시 용산구 신흥로3가길 66(용산동2가),2101,126.984484,37.542774,198628.7648,549251.6048
1040,1117000000,9,서울특별시,용산구,청파초등학교 운동장,1117011000,1117055500,서울특별시 용산구 효창원로 228(청파동2가),4220,126.96412,37.547378,196829.3067,549763.1037
1041,1159000000,38,서울특별시,동작구,강남중학교 운동장,1159010800,1159066000,서울특별시 동작구 대방동15길 29(대방동),3503,126.922537,37.502405,193150.524,544773.8679
1042,1150000000,48,서울특별시,강서구,능안공원,1150010200,1150053000,서울특별시 강서구 등촌로39마길 3(등촌동),707,126.860062,37.546465,187633.6293,549670.3443
1043,1150000000,53,서울특별시,강서구,볏골어린이공원,1150010300,1150059000,서울특별시 강서구 까치산로4길 22(화곡동),4163,126.844367,37.541474,186245.7157,549118.6138
1044,1150000000,54,서울특별시,강서구,구름공원,1150010300,1150054000,서울특별시 강서구 초록마을로4길 32-1 (화곡동),833,126.844,37.54334,186213.6378,549325.7839
1045,1150000000,60,서울특별시,강서구,뜸부기공원,1150010300,1150054000,서울특별시 강서구 화곡동 845-19,998,126.856951,37.53013,187355.9379,547857.7971
1046,1150000000,65,서울특별시,강서구,천사어린이공원,1150010300,1150054000,서울특별시 강서구 화곡동 1139-1,2395,126.832991,37.546903,185241.3734,549722.912
1047,1150000000,69,서울특별시,강서구,능골공원,1150010300,1150054000,서울특별시 강서구 화곡동 468-1,997,126.855292,37.536748,187210.3589,548592.5463
1048,1150000000,83,서울특별시,강서구,황금내근린공원,1150010400,1150060500,서울특별시 강서구 양천로61길 101(가양동),29048,126.863809,37.56198,187967.1759,551391.8524
1049,1150000000,87,서울특별시,강서구,활주로상상어린이공원,1150010800,1150062000,서울특별시 강서구 공항동 1341,500,126.815932,37.554415,183735.5128,550559.3951
1050,1150000000,91,서울특별시,강서구,도레미공원,1150010500,1150060000,서울특별시 강서구 마곡동 산 17,6002,126.81937,37.571564,184042.9428,552462.2017
1051,1150000000,94,서울특별시,강서구,민들레공원,1150010900,1150062000,서울특별시 강서구 방화동 648-13,564,126.806735,37.567281,182925.8252,551989.067
1052,1153000000,31,서울특별시,구로구,구일고등학교 운동장,1153010200,1153052000,서울특별시 구로구 구일로 90-51 (구로동),4618,126.874031,37.493807,188860.2421,543824.2809
1053,1130500000,36,서울특별시,강북구,우이제일교회 공터,1130510400,1130564500,서울특별시 강북구 삼양로163길 74(우이동),670,127.010291,37.659841,200908.0228,562244.6605
1054,1153000000,38,서울특별시,구로구,고척초등학교 운동장,1153010600,1153072000,서울특별시 구로구 경서로 31(고척동),1792,126.857385,37.5006,187389.3268,544580.2786
1055,1153000000,44,서울특별시,구로구,개봉초등학교 운동장,1153010700,1153076000,서울특별시 구로구 개봉로16길 30-11 (개봉동),3475,126.858455,37.489404,187482.0437,543337.51
1056,1162000000,82,서울특별시,관악구,선봉어린이공원,1162010100,1162060500,서울특별시 관악구 봉천로27길 20(봉천동),651,126.939633,37.48514,194660.9716,542856.5927
1057,1174000000,61,서울특별시,강동구,광문고등학교 운동장,1174010200,1174056000,서울특별시 강동구 동남로 968(고덕동),3000,127.157899,37.559939,213951.1329,551168.3662
1058,1126000000,58,서울특별시,중랑구,태릉고등학교운동장,1126010400,1126062000,서울특별시 중랑구 신내로23길 36(묵동),5694,127.085161,37.618721,207518.4454,557684.1546
1059,1150000000,70,서울특별시,강서구,역말어린이공원,1150010300,1150059100,서울특별시 강서구 화곡로44가길 52-4 (화곡동),1493,126.848769,37.549643,186636.1988,550024.6811
1060,1150000000,79,서울특별시,강서구,나들이공원,1150010400,1150051000,서울특별시 강서구 허준로 9(가양동),1496,126.844254,37.571821,186241.2857,552486.8253
1061,1150000000,90,서울특별시,강서구,쌈지어린이공원,1150010900,1150062000,서울특별시 강서구 방화동 266-24,2875,126.815048,37.571213,183661.0995,552423.9756
1062,1153000000,32,서울특별시,구로구,구로남초등학교 운동장,1153010200,1153054000,서울특별시 구로구 디지털로27길 76(구로동),3934,126.890779,37.484662,190340.0748,542807.4007
1063,1121500000,6,서울특별시,광진구,신양중학교 운동장,1121510500,1121584700,서울특별시 광진구 자양강변길 73(자양동),3198,127.063566,37.533127,205618.3682,548182.7514
1064,1121500000,31,서울특별시,광진구,광장중학교 운동장,1121510400,1121581000,서울특별시 광진구 광장로1길 1(광장동),1866,127.101045,37.546866,208929.3324,549710.4188
1065,1156000000,86,서울특별시,영등포구,안양천 영롱이 인라인 마당,1156012300,1156060500,서울특별시 영등포구 영등포로2길 62(문래동5가),26779.6,126.88069,37.5177,189452.4893,546475.2776
1066,1120000000,71,서울특별시,성동구,거주자우선주차장(사근동),1120010600,1120055000,서울특별시 성동구 사근동 282-2,2063,127.047313,37.565032,204180.0823,551722.8946
1067,1120000000,76,서울특별시,성동구,성삼공원,1120011500,1120067000,서울특별시 성동구 성수이로18길 25-1 (성수동2가),578,127.060158,37.542051,205316.5392,549172.938
1068,1162000000,15,서울특별시,관악구,당곡고등학교 운동장,1162010100,1162052500,서울특별시 관악구 봉천로21길 108(봉천동),6318,126.934319,37.492247,194191.57,543645.6854
1069,1162000000,28,서울특별시,관악구,중앙어린이공원,1162010100,1162061500,서울특별시 관악구 봉천로41길 35(봉천동),657,126.94827,37.48435,195424.8043,542768.4597
1070,1162000000,92,서울특별시,관악구,예촌어린이공원,1162010300,1162063000,서울특별시 관악구 남현길 43(남현동),1177,126.97674,37.474594,197942.5594,541684.6658
1071,1162000000,103,서울특별시,관악구,난향공원(관악산 난곡공원),1162010200,1162072500,서울특별시 관악구 난곡로11길 43(신림동),485,126.917113,37.465612,192667.3037,540690.7676
1072,1174000000,66,서울특별시,강동구,한산중학교 운동장,1174010600,1174069000,서울특별시 강동구 풍성로 251(둔촌동),3675,127.140054,37.528242,212379.6468,547647.8489
1073,1153000000,34,서울특별시,구로구,구로구시설관리공단,1153010200,1153055000,서울특별시 구로구 구로동로26길 54(구로동),1573.7,126.886444,37.489636,189957.3526,543359.9028
1074,1153000000,36,서울특별시,구로구,구로고등학교 운동장,1153010200,1153056000,서울특별시 구로구 가마산로27길 45(구로동),4854,126.890065,37.498496,190278.7372,544342.9085
1075,1162000000,35,서울특별시,관악구,봉림중학교 운동장,1162010100,1162059500,서울특별시 관악구 장군봉길 72(봉천동),7531,126.938751,37.479318,194582.5725,542210.4899
1076,1126000000,77,서울특별시,중랑구,태릉중학교운동장,1126010400,1126062000,서울특별시 중랑구 공릉로2길 60-25 (묵동),3336,127.08252,37.612467,207285.8857,556989.8485
1077,1121500000,12,서울특별시,광진구,자양초등학교 운동장,1121510500,1121582000,서울특별시 광진구 아차산로44길 26(자양동),910,127.079784,37.536795,207051.4558,548590.8651
1078,1156000000,72,서울특별시,영등포구,대림어린이공원,1156013300,1156070000,서울특별시 영등포구 대림로 106(대림동),6407,126.903396,37.491344,191456.7761,543547.7692
1079,1162000000,19,서울특별시,관악구,서울관광고등학교 운동장,1162010100,1162060500,서울특별시 관악구 은천로15길 25(봉천동),5979,126.943588,37.488446,195010.9979,543223.3004
1080,1162000000,23,서울특별시,관악구,구암중학교 운동장,1162010100,1162056500,서울특별시 관악구 성현로 53(봉천동),4497,126.947565,37.492766,195362.9478,543702.4965
1081,1162000000,102,서울특별시,관악구,보명어린이공원,1162010200,1162064000,서울특별시 관악구 신림동 610-298,1268,126.925569,37.475609,193416.2807,541799.7055
1082,1174000000,63,서울특별시,강동구,일자산공원 중앙광장,1174010600,1174069000,서울특별시 강동구 둔촌동 산 125,4628,127.150826,37.532318,213331.15,548101.728
1083,1141000000,44,서울특별시,서대문구,중앙근린공원,1141011900,1141071000,서울특별시 서대문구 거북골로 145(북가좌동),10856,126.9131,37.575,192323.5203,552831.7584
1084,1121500000,10,서울특별시,광진구,자양중학교 운동장,1121510500,1121584000,서울특별시 광진구 뚝섬로37길 28(자양동),4150,127.074277,37.535233,206564.8566,548417.0905
1085,1121500000,22,서울특별시,광진구,구의중학교 운동장,1121510700,1121571000,서울특별시 광진구 광나루로30길 80(화양동),3607,127.079069,37.543454,206987.6454,549329.8941
1086,1121500000,29,서울특별시,광진구,양진초등학교 운동장,1121510400,1121581000,서울특별시 광진구 워커힐로 32(광장동),1184,127.097732,37.544413,208636.8673,549437.9524
1087,1121500000,34,서울특별시,광진구,광남고등학교 운동장,1121510400,1121581000,서울특별시 광진구 아차산로70길 17-16 (광장동),1784,127.10235,37.541189,209045.3881,549080.5583
1088,1121500000,43,서울특별시,광진구,용곡중학교 운동장 ,1121510100,1121577000,서울특별시 광진구 용마산로22길 76(중곡동),2117,127.088811,37.565671,207846.2834,551796.4729
1089,1156000000,83,서울특별시,영등포구,대림 체육시설(대림운동장),1156013300,1156072000,서울특별시 영등포구 가마산로31길 16(대림동),9635.6,126.894751,37.499721,190693.2386,544478.3555
1090,1162000000,25,서울특별시,관악구,구암고등학교 운동장,1162010100,1162056500,서울특별시 관악구 성현로 57(봉천동),3923,126.950748,37.492222,195644.4571,543642.0628
1091,1162000000,104,서울특별시,관악구,중앙분수대 및 중앙도로(관악산휴먼시아아파트),1162010200,1162071500,"서울특별시 관악구 난곡로 55(신림동, 관악산휴먼시아아파트)",3107,126.920544,37.459143,192970.2508,539972.4837
1092,1138000000,56,서울특별시,은평구,분토골어린이공원,1138011000,1138064000,서울특별시 은평구 증산로11길 5(증산동),1360,126.91168,37.586756,192199.2677,554136.6371
1093,1141000000,39,서울특별시,서대문구,서울여자간호대학교 운동장,1141011100,1141064000,서울특별시 서대문구 간호대로 38(홍제동),4534,126.947336,37.597527,195349.1932,555329.7408
1094,1168000000,145,서울특별시,강남구,숙명여자고등학교 운동장,1168011800,1168065600,서울특별시 강남구 남부순환로 2807(도곡동),13170,127.054038,37.491501,204778.851,543562.2713
1095,1156000000,84,서울특별시,영등포구,양평동 체련장(가로녹지),1156012900,1156062000,서울특별시 영등포구 양평로22사길 8(양평동5가),5276,126.893501,37.541949,190588.0202,549165.2377
1096,1162000000,24,서울특별시,관악구,봉현초등학교 운동장,1162010100,1162056500,서울특별시 관악구 성현로 117(봉천동),4465,126.954594,37.490754,195984.4399,543478.9335
1097,1162000000,86,서울특별시,관악구,까치어린이공원,1162010100,1162051000,서울특별시 관악구 봉천동 1678-1,1695,126.959486,37.479809,196416.5414,542263.9826
1098,1174000000,45,서울특별시,강동구,명일공원(상일동산),1174010300,1174052500,서울특별시 강동구 상일동 184,800,127.165573,37.549079,214631.3263,549964.1544
1099,1141000000,28,서울특별시,서대문구,동명여자중학교 운동장,1141010600,1141052000,서울특별시 서대문구 독립문로 49(천연동),2000,126.962392,37.568366,196677.5521,552092.5457
1100,1141000000,31,서울특별시,서대문구,신촌역 동측광장 공영주차장,1141011200,1141055500,서울특별시 서대문구 대현동 121-7,2000,126.943103,37.559288,194972.8182,551085.8998
1101,1144000000,70,서울특별시,마포구,망원새싹어린이공원,1144012300,1144066000,서울특별시 마포구 망원동 509-1,555,126.898437,37.559039,191026.3468,551061.6158
1102,1156000000,69,서울특별시,영등포구,고추말어린이공원,1156011800,1156057000,서울특별시 영등포구 도림동 23-1,2815.9,126.907121,37.511628,191788.4009,545798.7334
1103,1156000000,73,서울특별시,영등포구,다사랑어린이공원,1156013300,1156071000,서울특별시 영등포구 대림로23가길 5(대림동),1432,126.899431,37.4928,191106.291,543709.8278
1104,1156000000,75,서울특별시,영등포구,동심어린이공원,1156013300,1156072000,서울특별시 영등포구 대림로35길 7(대림동),2990.4,126.897315,37.498436,190919.8237,544335.4543
1105,1156000000,81,서울특별시,영등포구,신길유수지,1156013200,1156051500,서울특별시 영등포구 신길동 54-1,6273,126.917726,37.516243,192726.4956,546310.0272
1106,1162000000,22,서울특별시,관악구,구암초등학교 운동장,1162010100,1162056500,서울특별시 관악구 구암길 1(봉천동),6366,126.946949,37.489144,195308.2683,543300.6041
1107,1138000000,49,서울특별시,은평구,상신중학교 운동장,1138010900,1138063100,서울특별시 은평구 증산로15길 61(신사동),2188,126.906359,37.590061,191729.7469,554503.9228
1108,1138000000,62,서울특별시,은평구,새락골어린이공원,1138010900,1138063100,서울특별시 은평구 은평로3가길 34(신사동),538,126.91119,37.598961,192157.3218,555491.326
1109,1138000000,64,서울특별시,은평구,응암어린이공원,1138010700,1138058000,서울특별시 은평구 은평로11길 10(응암동),836,126.923583,37.601642,193251.9694,555787.9016
1110,1141000000,30,서울특별시,서대문구,북성초등학교 운동장,1141011000,1141055500,서울특별시 서대문구 북아현로1나길 22(북아현동),3300,126.952067,37.559081,195764.8148,551062.4897
1111,1138000000,54,서울특별시,은평구,진관초등학교 운동장,1138011400,1138069000,서울특별시 은평구 진관4로 78-16 (진관동),1830,126.929288,37.645112,193759.3844,560612.2439
1112,1130500000,55,서울특별시,강북구,삼각산고등학교 운동장,1130510100,1130557500,서울특별시 강북구 삼양로19길 40(미아동),1572,127.02049,37.615661,201809.049,557341.3097
1113,1159000000,46,서울특별시,동작구,노들나루공원,1159010400,1159051000,서울특별시 동작구 노량진로 247(본동),44580,126.954821,37.513578,196005.7292,546012.0433
1114,1144000000,56,서울특별시,마포구,마포어린이공원,1144010700,1144058500,서울특별시 마포구 마포대로4다길 30(마포동),1193,126.9438,37.5358,195032.8634,548478.96
1115,1168000000,96,서울특별시,강남구,세종고등학교 운동장,1168011500,1168075000,서울특별시 강남구 광평로51길 36(수서동),7800,127.102621,37.489933,209075.5019,543391.7646
1116,1168000000,100,서울특별시,강남구,신구중학교 운동장,1168010700,1168054500,서울특별시 강남구 압구정로36길 17(신사동),6332,127.032216,37.526757,202847.7217,547474.3343
1117,1144000000,66,서울특별시,마포구,양화진역사공원,1144012200,1144068000,서울특별시 마포구 토정로 2(합정동),2000,126.9113,37.5457,192161.4449,549579.9525
1118,1162000000,26,서울특별시,관악구,신봉초등학교 운동장,1162010100,1162061500,서울특별시 관악구 양녕로6나길 1(봉천동),3860,126.948816,37.48505,195473.1143,542846.1281
1119,1138000000,52,서울특별시,은평구,신도초등학교 운동장,1138011400,1138069000,서울특별시 은평구 진관1로 77-23 (진관동),1583,126.92902,37.632566,193734.6594,559219.7782
1120,1138000000,58,서울특별시,은평구,시루뫼어린이공원,1138011000,1138064000,서울특별시 은평구 증산로5길 13(증산동),852,126.906533,37.582863,191744.2757,553705.0098
1121,1165000000,54,서울특별시,서초구,파랑새어린이공원,1165010700,1165057000,서울특별시 서초구 신반포로15길 28(반포동),4581,126.995185,37.505127,199574.2544,545073.1644
1122,1165000000,70,서울특별시,서초구,가꿀공원,1165010100,1165053000,서울특별시 서초구 방배동 859-1,795,126.987571,37.487972,198900.7793,543169.2789
1123,1117000000,60,서울특별시,용산구,이촌한우리공원,1117012900,1117063000,서울특별시 용산구 이촌동 437,4325,126.981345,37.517624,198350.7674,546460.3468
1124,1168000000,52,서울특별시,강남구,대치초등학교 운동장,1168010600,1168060000,서울특별시 강남구 양재천로 363(대치동),7800,127.062144,37.49096,205495.7703,543502.5855
1125,1168000000,56,서울특별시,강남구,대명중학교 운동장,1168010600,1168061000,서울특별시 강남구 역삼로87길 26(대치동),5400,127.061006,37.505889,205394.0708,545159.4637
1126,1168000000,61,서울특별시,강남구,대도초등학교 운동장,1168011800,1168065600,서울특별시 강남구 선릉로 209(도곡동),4100,127.053767,37.492582,204754.8109,543682.2093
1127,1168000000,73,서울특별시,강남구,강남구보건소 주차장,1168010500,1168059000,서울특별시 강남구 선릉로 668(삼성동),1000,127.042004,37.516207,203713.4447,546303.7036
1128,1168000000,97,서울특별시,강남구,대진디자인고등학교 운동장,1168011500,1168075000,서울특별시 강남구 광평로39길 93(수서동),2952,127.096275,37.490721,208514.2528,543478.6302
1129,1168000000,114,서울특별시,강남구,진선여자중학교 운동장,1168010100,1168065000,서울특별시 강남구 선릉로85길 27(역삼동),9800,127.048019,37.50171,204245.9611,544695.0496
1130,1168000000,124,서울특별시,강남구,대진근린공원,1168010300,1168074000,서울특별시 강남구 개포로109길 62(개포동),3000,127.078554,37.49558,206946.575,544016.4254
1131,1168000000,125,서울특별시,강남구,한마음공원,1168010300,1168066000,서울특별시 강남구 남부순환로 3142-30 (개포동),2488,127.075894,37.495786,206711.2996,544039.1279
1132,1162000000,34,서울특별시,관악구,봉원중학교 운동장,1162010100,1162057500,서울특별시 관악구 관악로24가길 15(봉천동),7940,126.957919,37.484362,196278.1948,542769.3187
1133,1130500000,56,서울특별시,강북구,수송초등학교 운동장,1130510200,1130559000,서울특별시 강북구 한천로124길 14(번동),1005,127.03263,37.636746,202880.0894,559681.841
1134,1117000000,42,서울특별시,용산구,문화원 정자마당,1117011800,1117057000,서울특별시 용산구 효창원로8길 28(원효로4가),621,126.951954,37.53358,195753.4201,548232.1131
1135,1117000000,43,서울특별시,용산구,산천동 마을마당,1117011500,1117057000,서울특별시 용산구 산천동 200,667,126.95305,37.535544,195850.4231,548450.1232
1136,1117000000,54,서울특별시,용산구,꿈나무공원,1117012900,1117063000,서울특별시 용산구 이촌로 219(이촌동),1413,126.971849,37.520875,197511.4116,546821.3953
1137,1117000000,71,서울특별시,용산구,한남동공영주차장,1117013100,1117068500,서울특별시 용산구 이태원로 224-19 (한남동),1051,127.000242,37.534831,200021.3852,548369.8997
1138,1168000000,68,서울특별시,강남구,봉은중학교 운동장,1168010500,1168058000,서울특별시 강남구 영동대로128길 59(삼성동),2822,127.062827,37.518833,205554.0774,546596.1718
1139,1168000000,119,서울특별시,강남구,영희초등학교 운동장,1168011400,1168073000,서울특별시 강남구 일원로 21(일원동),5500,127.081205,37.491821,207181.3903,543599.4587
1140,1168000000,143,서울특별시,강남구,휘문고등학교 운동장,1168010600,1168061000,서울특별시 강남구 역삼로 541(대치동),6600,127.061093,37.505053,205401.7716,545066.7317
1141,1144000000,71,서울특별시,마포구,은행나무어린이공원,1144012400,1144071000,서울특별시 마포구 성미산로29길 17-9 (연남동),898,126.922,37.56446,193108.7482,551661.251
1142,1138000000,47,서울특별시,은평구,상신초등학교 운동장 ,1138010900,1138063200,서울특별시 은평구 가좌로 361(신사동),1973,126.905357,37.597785,191642.0563,555361.246
1143,1165000000,75,서울특별시,서초구,동산어린이공원,1165010200,1165065200,서울특별시 서초구 동산로12길 8(양재동),1300,127.04517,37.471195,203995.6885,541308.1272
1144,1117000000,48,서울특별시,용산구,기와터공원,1117012800,1117062500,서울특별시 용산구 한강로3가 63-388,2225,126.969341,37.525919,197289.8591,547381.258
1145,1168000000,47,서울특별시,강남구,개포은행나무공원,1168010300,1168069000,서울특별시 강남구 개포로20길 48(개포동),550,127.049021,37.476042,204336.0808,541846.2319
1146,1168000000,48,서울특별시,강남구,학동근린공원,1168010800,1168052100,서울특별시 강남구 강남대로140길 47(논현동),9961,127.025425,37.515439,202247.7816,546217.9728
1147,1168000000,72,서울특별시,강남구,강남구청 주차장,1168010500,1168059000,서울특별시 강남구 학동로 426(삼성동),3250,127.047245,37.517782,204176.6275,546478.7095
1148,1168000000,94,서울특별시,강남구,대왕중학교 운동장,1168011500,1168072000,서울특별시 강남구 광평로20길 7(수서동),5899,127.087372,37.483042,207727.658,542625.5585
1149,1165000000,41,서울특별시,서초구,마산말어린이공원,1165010800,1165051000,서울특별시 서초구 서초동 1343-8,802,127.026723,37.487153,202363.4082,543078.6521
1150,1165000000,48,서울특별시,서초구,신동근린공원,1165010600,1165054000,서울특별시 서초구 잠원동 58-14,6265,127.01429,37.514208,201263.3811,546081.1778
1151,1168000000,37,서울특별시,강남구,개포고등학교 운동장,1168010300,1168067000,서울특별시 강남구 개포로 402(개포동),7450,127.058951,37.484681,205213.7966,542805.5306
1152,1117000000,73,서울특별시,용산구,달맞이공원,1117013600,1117070000,서울특별시 용산구 보광동 231-17,952,126.998022,37.527975,199825.1294,547609.0388
